YEAR,MONTH,BENE_GEO_LVL,BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,AGED_TOT_BENES,AGED_ESRD_BENES,AGED_NO_ESRD_BENES,DSBLD_TOT_BENES,DSBLD_ESRD_AND_ESRD_ONLY_BENES,DSBLD_NO_ESRD_BENES,A_B_TOT_BENES,A_B_ORGNL_MDCR_BENES,A_B_MA_AND_OTH_BENES,PRSCRPTN_DRUG_TOT_BENES,PRSCRPTN_DRUG_PDP_BENES,PRSCRPTN_DRUG_MAPD_BENES,PRSCRPTN_DRUG_DEEMED_ELIGIBLE_FULL_LIS_BENES,PRSCRPTN_DRUG_FULL_LIS_BENES,PRSCRPTN_DRUG_PARTIAL_LIS_BENES,PRSCRPTN_DRUG_NO_LIS_BENES
2023,Year,National,US,National,Total,     ,58457244,38667830,19789414,49678033,278642.0,49399391,8779211.0,258366.0,8520845.0,53008234,33242085,19766149,42728443,25243684,17484759,10856130,1014289.0,383811.0,30474213
2023,Year,State,AL,Alabama,Total,01,1007423.0,640531.0,366892.0,781833.0,4987.0,776847.0,225590.0,5685.0,219905.0,935026.0,568207.0,366819.0,721687.0,373487.0,348200.0,214924.0,31463.0,10706.0,464594.0
2023,Year,County,AL,Alabama,Autauga,01001,10510.0,5784.0,4725.0,8046.0,48.0,7998.0,2463.0,56.0,2407.0,9810.0,5085.0,4725.0,7009.0,2396.0,4613.0,2034.0,296.0,108.0,4571.0
2023,Year,County,AL,Alabama,Baldwin,01003,48910.0,28388.0,20522.0,41590.0,146.0,41444.0,7320.0,113.0,7208.0,45818.0,25302.0,20516.0,34959.0,15298.0,19661.0,5835.0,977.0,383.0,27763.0
2023,Year,County,AL,Alabama,Barbour,01005,6275.0,4372.0,1903.0,4706.0,52.0,4654.0,1569.0,54.0,1515.0,5878.0,3975.0,1903.0,4649.0,2828.0,1821.0,1833.0,276.0,79.0,2461.0
2023,Year,County,AL,Alabama,Bibb,01007,4840.0,2480.0,2360.0,3389.0,21.0,3369.0,1451.0,34.0,1416.0,4553.0,2194.0,2359.0,3602.0,1403.0,2199.0,1275.0,238.0,77.0,2012.0
2023,Year,County,AL,Alabama,Blount,01009,12286.0,6070.0,6215.0,9542.0,38.0,9504.0,2744.0,22.0,2722.0,11570.0,5355.0,6215.0,9583.0,3523.0,6060.0,2380.0,408.0,169.0,6627.0
2023,Year,County,AL,Alabama,Bullock,01011,2008.0,1259.0,749.0,1434.0,20.0,1415.0,574.0,15.0,559.0,1840.0,1091.0,749.0,1571.0,841.0,730.0,793.0,123.0,32.0,623.0
2023,Year,County,AL,Alabama,Butler,01013,4755.0,3748.0,1007.0,3571.0,30.0,3541.0,1184.0,45.0,1140.0,4464.0,3457.0,1007.0,3592.0,2626.0,966.0,1394.0,214.0,51.0,1934.0
2023,Year,County,AL,Alabama,Calhoun,01015,27024.0,20110.0,6914.0,20142.0,125.0,20017.0,6882.0,141.0,6740.0,24953.0,18039.0,6913.0,16854.0,10498.0,6355.0,5924.0,849.0,286.0,9795.0
2023,Year,County,AL,Alabama,Chambers,01017,8722.0,6492.0,2230.0,6342.0,61.0,6281.0,2380.0,53.0,2327.0,8221.0,5990.0,2230.0,6392.0,4213.0,2180.0,2165.0,500.0,159.0,3568.0
2023,Year,County,AL,Alabama,Cherokee,01019,6943.0,4701.0,2242.0,5195.0,38.0,5157.0,1748.0,25.0,1723.0,6602.0,4360.0,2242.0,5228.0,3275.0,1953.0,1576.0,264.0,119.0,3268.0
2023,Year,County,AL,Alabama,Chilton,01021,9114.0,4121.0,4993.0,6786.0,33.0,6753.0,2328.0,37.0,2290.0,8587.0,3594.0,4993.0,7136.0,2224.0,4912.0,2062.0,295.0,130.0,4649.0
2023,Year,County,AL,Alabama,Choctaw,01023,3801.0,3124.0,678.0,2783.0,20.0,2763.0,1018.0,22.0,996.0,3642.0,2964.0,678.0,2972.0,2331.0,641.0,1001.0,185.0,54.0,1733.0
2023,Year,County,AL,Alabama,Clarke,01025,6315.0,3915.0,2401.0,4616.0,25.0,4591.0,1700.0,40.0,1660.0,5956.0,3555.0,2401.0,4941.0,2580.0,2361.0,1635.0,276.0,85.0,2945.0
2023,Year,County,AL,Alabama,Clay,01027,3624.0,2727.0,897.0,2704.0,14.0,2689.0,920.0,*,*,3408.0,2512.0,896.0,2566.0,1707.0,859.0,920.0,164.0,52.0,1431.0
2023,Year,County,AL,Alabama,Cleburne,01029,3444.0,2724.0,720.0,2675.0,12.0,2663.0,769.0,12.0,758.0,3222.0,2502.0,720.0,2414.0,1742.0,672.0,748.0,147.0,44.0,1474.0
2023,Year,County,AL,Alabama,Coffee,01031,10286.0,8295.0,1990.0,8215.0,58.0,8157.0,2071.0,47.0,2024.0,9769.0,7779.0,1990.0,5950.0,4046.0,1904.0,2067.0,256.0,100.0,3527.0
2023,Year,County,AL,Alabama,Colbert,01033,13666.0,10567.0,3098.0,10493.0,60.0,10433.0,3173.0,46.0,3127.0,12938.0,9840.0,3097.0,9798.0,6915.0,2883.0,2907.0,336.0,141.0,6414.0
2023,Year,County,AL,Alabama,Conecuh,01035,3478.0,2701.0,777.0,2450.0,22.0,2428.0,1027.0,28.0,999.0,3306.0,2529.0,777.0,2645.0,1911.0,734.0,1043.0,168.0,58.0,1376.0
2023,Year,County,AL,Alabama,Coosa,01037,2599.0,1962.0,637.0,1813.0,11.0,1801.0,787.0,*,*,2427.0,1789.0,637.0,1916.0,1306.0,610.0,610.0,122.0,55.0,1129.0
2023,Year,County,AL,Alabama,Covington,01039,9591.0,7750.0,1841.0,7463.0,44.0,7419.0,2128.0,36.0,2093.0,9095.0,7254.0,1841.0,6878.0,5137.0,1741.0,2428.0,330.0,99.0,4021.0
2023,Year,County,AL,Alabama,Crenshaw,01041,3491.0,2283.0,1209.0,2707.0,19.0,2688.0,784.0,11.0,773.0,3300.0,2093.0,1207.0,2656.0,1473.0,1183.0,1033.0,115.0,50.0,1458.0
2023,Year,County,AL,Alabama,Cullman,01043,19222.0,12667.0,6556.0,15148.0,60.0,15087.0,4075.0,48.0,4027.0,18056.0,11500.0,6555.0,14761.0,8489.0,6272.0,4307.0,469.0,287.0,9698.0
2023,Year,County,AL,Alabama,Dale,01045,10188.0,8304.0,1884.0,7651.0,47.0,7604.0,2537.0,55.0,2482.0,9557.0,7674.0,1883.0,5751.0,3956.0,1794.0,2365.0,293.0,97.0,2996.0
2023,Year,County,AL,Alabama,Dallas,01047,9679.0,6579.0,3100.0,6727.0,93.0,6634.0,2952.0,110.0,2842.0,9051.0,5951.0,3100.0,7675.0,4652.0,3023.0,3925.0,349.0,105.0,3296.0
2023,Year,County,AL,Alabama,DeKalb,01049,15293.0,10984.0,4309.0,11648.0,51.0,11597.0,3645.0,35.0,3610.0,14356.0,10047.0,4309.0,11366.0,7387.0,3979.0,3855.0,620.0,255.0,6636.0
2023,Year,County,AL,Alabama,Elmore,01051,16242.0,9835.0,6407.0,12807.0,65.0,12742.0,3435.0,67.0,3368.0,14971.0,8565.0,6406.0,10420.0,4153.0,6267.0,2772.0,407.0,149.0,7093.0
2023,Year,County,AL,Alabama,Escambia,01053,8623.0,5844.0,2779.0,6469.0,59.0,6411.0,2153.0,54.0,2099.0,8126.0,5347.0,2779.0,6469.0,3777.0,2692.0,2076.0,371.0,101.0,3921.0
2023,Year,County,AL,Alabama,Etowah,01055,25268.0,15829.0,9439.0,18653.0,131.0,18522.0,6615.0,132.0,6483.0,23732.0,14294.0,9438.0,19113.0,11947.0,7165.0,6146.0,810.0,301.0,11856.0
2023,Year,County,AL,Alabama,Fayette,01057,4800.0,3656.0,1144.0,3551.0,22.0,3529.0,1249.0,17.0,1233.0,4528.0,3384.0,1144.0,3436.0,2386.0,1050.0,1184.0,212.0,66.0,1975.0
2023,Year,County,AL,Alabama,Franklin,01059,6631.0,5395.0,1236.0,5129.0,19.0,5109.0,1503.0,13.0,1490.0,6301.0,5065.0,1236.0,4963.0,3790.0,1173.0,1704.0,215.0,83.0,2962.0
2023,Year,County,AL,Alabama,Geneva,01061,6726.0,5445.0,1281.0,5159.0,15.0,5144.0,1567.0,19.0,1548.0,6357.0,5076.0,1281.0,4447.0,3241.0,1205.0,1775.0,217.0,53.0,2402.0
2023,Year,County,AL,Alabama,Greene,01063,2234.0,1806.0,428.0,1532.0,23.0,1509.0,703.0,20.0,683.0,2097.0,1670.0,427.0,1673.0,1261.0,411.0,816.0,151.0,24.0,682.0
2023,Year,County,AL,Alabama,Hale,01065,3999.0,3216.0,783.0,2656.0,24.0,2632.0,1344.0,31.0,1312.0,3719.0,2936.0,783.0,2972.0,2239.0,733.0,1389.0,240.0,57.0,1287.0
2023,Year,County,AL,Alabama,Henry,01067,4623.0,3144.0,1479.0,3603.0,15.0,3588.0,1021.0,24.0,997.0,4337.0,2858.0,1479.0,3252.0,1831.0,1421.0,1073.0,147.0,64.0,1968.0
2023,Year,County,AL,Alabama,Houston,01069,22754.0,16285.0,6469.0,17760.0,104.0,17656.0,4994.0,107.0,4886.0,21335.0,14867.0,6468.0,15687.0,9553.0,6133.0,5339.0,569.0,243.0,9535.0
2023,Year,County,AL,Alabama,Jackson,01071,12770.0,9446.0,3324.0,10002.0,43.0,9959.0,2768.0,51.0,2717.0,12034.0,8709.0,3324.0,9608.0,6457.0,3151.0,2660.0,527.0,194.0,6227.0
2023,Year,County,AL,Alabama,Jefferson,01073,128648.0,62116.0,66532.0,100601.0,758.0,99844.0,28047.0,1020.0,27026.0,117058.0,50534.0,66523.0,97667.0,33753.0,63913.0,27279.0,3749.0,1272.0,65367.0
2023,Year,County,AL,Alabama,Lamar,01075,3810.0,3245.0,565.0,2852.0,14.0,2838.0,959.0,13.0,945.0,3614.0,3049.0,565.0,2798.0,2259.0,539.0,978.0,145.0,56.0,1620.0
2023,Year,County,AL,Alabama,Lauderdale,01077,21268.0,15922.0,5346.0,17117.0,69.0,17048.0,4151.0,62.0,4089.0,20209.0,14864.0,5345.0,15491.0,10528.0,4963.0,4075.0,448.0,184.0,10784.0
2023,Year,County,AL,Alabama,Lawrence,01079,7662.0,5730.0,1932.0,5794.0,32.0,5762.0,1868.0,32.0,1836.0,7311.0,5378.0,1932.0,5952.0,4299.0,1653.0,1673.0,299.0,94.0,3886.0
2023,Year,County,AL,Alabama,Lee,01081,22245.0,15568.0,6677.0,17381.0,105.0,17276.0,4864.0,157.0,4707.0,20428.0,13753.0,6675.0,14649.0,8170.0,6479.0,3788.0,627.0,187.0,10047.0
2023,Year,County,AL,Alabama,Limestone,01083,16779.0,12058.0,4721.0,13525.0,90.0,13435.0,3254.0,76.0,3178.0,15681.0,10963.0,4719.0,11753.0,7671.0,4082.0,2847.0,464.0,163.0,8279.0
2023,Year,County,AL,Alabama,Lowndes,01085,2750.0,1288.0,1462.0,1950.0,32.0,1918.0,800.0,39.0,761.0,2568.0,1106.0,1462.0,2236.0,793.0,1443.0,1107.0,103.0,46.0,980.0
2023,Year,County,AL,Alabama,Macon,01087,4486.0,2780.0,1706.0,3447.0,53.0,3394.0,1039.0,57.0,982.0,3938.0,2233.0,1705.0,2914.0,1259.0,1656.0,1232.0,153.0,54.0,1476.0
2023,Year,County,AL,Alabama,Madison,01089,62159.0,46304.0,15856.0,52375.0,308.0,52067.0,9784.0,341.0,9443.0,56332.0,40480.0,15852.0,36179.0,21801.0,14378.0,8546.0,1325.0,434.0,25874.0
2023,Year,County,AL,Alabama,Marengo,01091,5312.0,4269.0,1043.0,3744.0,33.0,3712.0,1568.0,45.0,1523.0,4999.0,3957.0,1043.0,4088.0,3079.0,1009.0,1617.0,283.0,53.0,2135.0
2023,Year,County,AL,Alabama,Marion,01093,7074.0,5614.0,1460.0,5422.0,27.0,5395.0,1652.0,16.0,1636.0,6775.0,5315.0,1460.0,5217.0,3844.0,1373.0,1691.0,280.0,94.0,3152.0
2023,Year,County,AL,Alabama,Marshall,01095,20126.0,15354.0,4772.0,15729.0,79.0,15649.0,4397.0,53.0,4344.0,18746.0,13974.0,4772.0,14293.0,10052.0,4241.0,4371.0,661.0,267.0,8994.0
2023,Year,County,AL,Alabama,Mobile,01097,81000.0,37933.0,43067.0,63152.0,478.0,62674.0,17849.0,582.0,17267.0,74934.0,31887.0,43047.0,62625.0,20163.0,42462.0,18590.0,2615.0,827.0,40593.0
2023,Year,County,AL,Alabama,Monroe,01099,5202.0,3906.0,1297.0,3762.0,28.0,3734.0,1440.0,36.0,1405.0,4921.0,3624.0,1297.0,3945.0,2686.0,1260.0,1307.0,280.0,70.0,2288.0
2023,Year,County,AL,Alabama,Montgomery,01101,41559.0,23065.0,18494.0,31839.0,309.0,31531.0,9719.0,416.0,9303.0,37822.0,19333.0,18490.0,28176.0,10078.0,18098.0,10156.0,1081.0,307.0,16633.0
2023,Year,County,AL,Alabama,Morgan,01103,25284.0,18936.0,6349.0,20296.0,104.0,20192.0,4988.0,99.0,4890.0,23696.0,17350.0,6346.0,18574.0,13169.0,5405.0,4408.0,612.0,234.0,13320.0
2023,Year,County,AL,Alabama,Perry,01105,2410.0,1975.0,435.0,1626.0,15.0,1610.0,785.0,31.0,754.0,2246.0,1811.0,435.0,1883.0,1466.0,417.0,1047.0,107.0,19.0,710.0
2023,Year,County,AL,Alabama,Pickens,01107,4917.0,4098.0,819.0,3524.0,22.0,3502.0,1393.0,42.0,1351.0,4599.0,3781.0,819.0,3467.0,2682.0,785.0,1383.0,236.0,61.0,1786.0
2023,Year,County,AL,Alabama,Pike,01109,6197.0,3893.0,2305.0,4736.0,35.0,4701.0,1461.0,43.0,1418.0,5753.0,3449.0,2304.0,4583.0,2352.0,2230.0,1727.0,217.0,56.0,2583.0
2023,Year,County,AL,Alabama,Randolph,01111,5574.0,4290.0,1285.0,4336.0,30.0,4307.0,1238.0,30.0,1208.0,5259.0,3976.0,1284.0,3953.0,2735.0,1219.0,1254.0,244.0,65.0,2391.0
2023,Year,County,AL,Alabama,Russell,01113,11075.0,7648.0,3426.0,8203.0,96.0,8107.0,2872.0,99.0,2772.0,10343.0,6917.0,3426.0,7303.0,3964.0,3339.0,2471.0,516.0,128.0,4188.0
2023,Year,County,AL,Alabama,Shelby,01117,34888.0,18752.0,16136.0,29842.0,117.0,29725.0,5046.0,106.0,4940.0,31740.0,15605.0,16134.0,25601.0,10068.0,15533.0,3430.0,653.0,246.0,21273.0
2023,Year,County,AL,Alabama,St. Clair,01115,17452.0,8678.0,8774.0,13547.0,52.0,13495.0,3905.0,72.0,3833.0,16155.0,7383.0,8773.0,13097.0,4582.0,8515.0,3130.0,533.0,228.0,9206.0
2023,Year,County,AL,Alabama,Sumter,01119,3005.0,2470.0,536.0,2058.0,23.0,2035.0,947.0,32.0,915.0,2812.0,2276.0,536.0,2348.0,1838.0,510.0,1099.0,188.0,41.0,1021.0
2023,Year,County,AL,Alabama,Talladega,01121,19148.0,11744.0,7404.0,13394.0,88.0,13306.0,5754.0,117.0,5637.0,17671.0,10267.0,7404.0,14196.0,6944.0,7251.0,5073.0,696.0,243.0,8184.0
2023,Year,County,AL,Alabama,Tallapoosa,01123,11075.0,8121.0,2954.0,8164.0,61.0,8104.0,2910.0,65.0,2845.0,10443.0,7492.0,2951.0,8104.0,5243.0,2861.0,2554.0,468.0,144.0,4938.0
2023,Year,County,AL,Alabama,Tuscaloosa,01125,34924.0,23487.0,11437.0,25827.0,147.0,25680.0,9096.0,231.0,8865.0,31992.0,20558.0,11434.0,23482.0,13002.0,10480.0,7154.0,1112.0,297.0,14918.0
2023,Year,County,AL,Alabama,Walker,01127,17469.0,9230.0,8239.0,12695.0,47.0,12648.0,4774.0,57.0,4717.0,16611.0,8372.0,8239.0,12238.0,4600.0,7638.0,4193.0,668.0,257.0,7121.0
2023,Year,County,AL,Alabama,Washington,01129,4014.0,2938.0,1075.0,2979.0,23.0,2956.0,1035.0,28.0,1006.0,3809.0,2733.0,1075.0,2977.0,1951.0,1027.0,910.0,181.0,45.0,1843.0
2023,Year,County,AL,Alabama,Wilcox,01131,3186.0,2586.0,600.0,2100.0,31.0,2069.0,1086.0,35.0,1051.0,2981.0,2381.0,600.0,2497.0,1924.0,573.0,1253.0,162.0,35.0,1047.0
2023,Year,County,AL,Alabama,Winston,01133,5993.0,4529.0,1465.0,4662.0,16.0,4646.0,1332.0,11.0,1320.0,5666.0,4202.0,1465.0,4500.0,3141.0,1359.0,1536.0,224.0,95.0,2645.0
2023,Year,County,AL,Alabama,Unknown,01999,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2023,Year,State,AK,Alaska,Total,02,91879.0,90549.0,1330.0,79278.0,293.0,78985.0,12601.0,369.0,12232.0,80134.0,78805.0,1329.0,36880.0,36247.0,633.0,18156.0,929.0,198.0,17598.0
2023,Year,County,AK,Alaska,Aleutians East,02013,161.0,*,*,147.0,0.0,147.0,14.0,*,*,113.0,*,*,38.0,*,*,*,*,*,*
2023,Year,County,AK,Alaska,Aleutians West,02016,228.0,*,*,213.0,0.0,213.0,15.0,*,*,142.0,*,*,50.0,*,*,*,*,*,*
2023,Year,County,AK,Alaska,Anchorage,02020,35730.0,35153.0,577.0,30428.0,176.0,30253.0,5302.0,240.0,5062.0,30709.0,30132.0,577.0,14511.0,14241.0,269.0,7341.0,344.0,60.0,6767.0
2023,Year,County,AK,Alaska,Bethel,02050,1378.0,*,*,1234.0,*,*,144.0,*,*,1135.0,*,*,722.0,*,*,650.0,*,*,47.0
2023,Year,County,AK,Alaska,Bristol Bay,02060,137.0,*,*,124.0,*,*,13.0,0.0,13.0,112.0,*,*,40.0,*,*,20.0,*,*,20.0
2023,Year,County,AK,Alaska,Denali,02068,234.0,*,*,209.0,0.0,209.0,25.0,0.0,25.0,211.0,*,*,81.0,*,*,20.0,*,*,59.0
2023,Year,County,AK,Alaska,Dillingham,02070,469.0,*,*,412.0,0.0,412.0,58.0,0.0,58.0,374.0,*,*,213.0,*,*,182.0,*,*,28.0
2023,Year,County,AK,Alaska,Fairbanks North Star,02090,10507.0,10415.0,92.0,9048.0,22.0,9026.0,1459.0,35.0,1424.0,9299.0,9207.0,92.0,3659.0,3597.0,63.0,1646.0,83.0,20.0,1910.0
2023,Year,County,AK,Alaska,Haines,02100,566.0,*,*,516.0,0.0,516.0,50.0,*,*,519.0,*,*,238.0,*,*,96.0,*,*,137.0
2023,Year,County,AK,Alaska,Hoonah-Angoon,02105,315.0,*,*,283.0,0.0,283.0,33.0,*,*,274.0,*,*,98.0,*,*,65.0,*,*,30.0
2023,Year,County,AK,Alaska,Juneau,02110,4612.0,4573.0,39.0,4016.0,*,*,596.0,*,*,4097.0,4059.0,38.0,1396.0,1361.0,35.0,848.0,*,*,524.0
2023,Year,County,AK,Alaska,Kenai Peninsula,02122,10733.0,10476.0,256.0,9399.0,32.0,9367.0,1334.0,19.0,1315.0,9742.0,9485.0,256.0,4816.0,4731.0,85.0,1707.0,120.0,31.0,2958.0
2023,Year,County,AK,Alaska,Ketchikan Gateway,02130,2363.0,2342.0,21.0,2073.0,*,*,290.0,*,*,2116.0,2096.0,21.0,967.0,951.0,15.0,463.0,*,*,470.0
2023,Year,County,AK,Alaska,Kodiak Island,02150,1528.0,1512.0,16.0,1354.0,*,*,174.0,*,*,1310.0,1294.0,16.0,578.0,*,*,297.0,*,*,250.0
2023,Year,County,AK,Alaska,Kusilvak,02158,517.0,*,*,448.0,0.0,448.0,69.0,*,*,437.0,*,*,328.0,*,*,*,*,*,*
2023,Year,County,AK,Alaska,Lake and Peninsula,02164,178.0,*,*,157.0,0.0,157.0,22.0,0.0,22.0,141.0,*,*,79.0,*,*,65.0,0.0,0.0,14.0
2023,Year,County,AK,Alaska,Matanuska-Susitna,02170,13065.0,12833.0,232.0,11082.0,34.0,11048.0,1983.0,31.0,1952.0,11587.0,11355.0,232.0,5430.0,5346.0,84.0,2350.0,146.0,29.0,2905.0
2023,Year,County,AK,Alaska,Nome,02180,825.0,*,*,699.0,*,*,127.0,*,*,659.0,*,*,364.0,*,*,313.0,16.0,0.0,35.0
2023,Year,County,AK,Alaska,North Slope,02185,490.0,*,*,413.0,0.0,413.0,77.0,*,*,382.0,*,*,122.0,*,*,88.0,*,*,24.0
2023,Year,County,AK,Alaska,Northwest Arctic,02188,556.0,*,*,485.0,0.0,485.0,70.0,0.0,70.0,428.0,*,*,323.0,*,*,230.0,*,*,87.0
2023,Year,County,AK,Alaska,Petersburg,02195,751.0,*,*,687.0,*,*,64.0,*,*,686.0,*,*,289.0,*,*,127.0,*,*,157.0
2023,Year,County,AK,Alaska,Prince of Wales-Hyder,02198,932.0,*,*,799.0,*,*,133.0,*,*,799.0,*,*,399.0,*,*,227.0,*,*,158.0
2023,Year,County,AK,Alaska,Sitka,02220,1354.0,*,*,1219.0,*,*,134.0,*,*,1182.0,*,*,443.0,*,*,197.0,*,*,238.0
2023,Year,County,AK,Alaska,Skagway,02230,304.0,*,*,291.0,*,*,13.0,0.0,13.0,276.0,*,*,115.0,*,*,43.0,*,*,68.0
2023,Year,County,AK,Alaska,Southeast Fairbanks,02240,1158.0,1140.0,17.0,1027.0,*,*,131.0,*,*,1012.0,994.0,17.0,462.0,*,*,203.0,*,*,226.0
2023,Year,County,AK,Alaska,Valdez-Cordova,02261,1354.0,1337.0,17.0,1210.0,*,*,145.0,*,*,1176.0,1159.0,17.0,520.0,507.0,13.0,205.0,*,*,284.0
2023,Year,County,AK,Alaska,Wrangell,02275,484.0,*,*,444.0,*,*,40.0,*,*,440.0,*,*,194.0,*,*,89.0,*,*,96.0
2023,Year,County,AK,Alaska,Yakutat,02282,113.0,113.0,0.0,102.0,*,*,12.0,*,*,99.0,99.0,0.0,42.0,42.0,0.0,24.0,0.0,0.0,18.0
2023,Year,County,AK,Alaska,Yukon-Koyukuk,02290,836.0,*,*,760.0,*,*,76.0,*,*,676.0,*,*,367.0,*,*,296.0,*,*,65.0
2023,Year,County,AK,Alaska,Unknown,02999,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2023,Year,State,AZ,Arizona,Total,04,1226671.0,753929.0,472743.0,1072328.0,5361.0,1066967.0,154344.0,4979.0,149365.0,1122760.0,650109.0,472650.0,898705.0,445219.0,453486.0,219363.0,11390.0,7011.0,660942.0
2023,Year,County,AZ,Arizona,Apache,04001,11982.0,11111.0,871.0,10062.0,118.0,9945.0,1920.0,135.0,1785.0,9812.0,8941.0,871.0,7098.0,6353.0,745.0,4918.0,145.0,47.0,1987.0
2023,Year,County,AZ,Arizona,Cochise,04003,30163.0,20880.0,9283.0,26316.0,99.0,26217.0,3846.0,84.0,3762.0,27608.0,18326.0,9283.0,17695.0,8973.0,8721.0,6581.0,286.0,200.0,10628.0
2023,Year,County,AZ,Arizona,Coconino,04005,18554.0,16264.0,2290.0,16184.0,99.0,16086.0,2370.0,100.0,2270.0,16380.0,14091.0,2289.0,11784.0,9803.0,1981.0,4050.0,169.0,74.0,7492.0
2023,Year,County,AZ,Arizona,Gila,04007,15885.0,13849.0,2036.0,13861.0,85.0,13776.0,2024.0,75.0,1949.0,14806.0,12771.0,2035.0,10516.0,8798.0,1718.0,2712.0,164.0,103.0,7537.0
2023,Year,County,AZ,Arizona,Graham,04009,5459.0,3573.0,1886.0,4583.0,31.0,4552.0,876.0,27.0,849.0,5060.0,3175.0,1885.0,3878.0,2036.0,1842.0,1286.0,63.0,45.0,2484.0
2023,Year,County,AZ,Arizona,Greenlee,04011,1252.0,1060.0,192.0,1048.0,*,*,204.0,*,*,1142.0,950.0,192.0,696.0,519.0,177.0,206.0,*,*,468.0
2023,Year,County,AZ,Arizona,La Paz,04012,5373.0,4305.0,1068.0,4771.0,31.0,4740.0,602.0,29.0,573.0,4906.0,3839.0,1067.0,3300.0,2340.0,960.0,1111.0,57.0,49.0,2083.0
2023,Year,County,AZ,Arizona,Maricopa,04013,651307.0,380789.0,270518.0,570367.0,2863.0,567504.0,80939.0,2698.0,78241.0,595304.0,324835.0,270468.0,493776.0,232224.0,261553.0,107189.0,5860.0,3546.0,377183.0
2023,Year,County,AZ,Arizona,Mohave,04015,61991.0,43359.0,18632.0,53330.0,223.0,53107.0,8661.0,154.0,8507.0,58127.0,39500.0,18627.0,42910.0,25803.0,17107.0,10908.0,686.0,488.0,30828.0
2023,Year,County,AZ,Arizona,Navajo,04017,22147.0,17814.0,4333.0,18750.0,167.0,18584.0,3396.0,153.0,3243.0,19937.0,15604.0,4333.0,14983.0,11250.0,3733.0,6302.0,263.0,126.0,8293.0
2023,Year,County,AZ,Arizona,Pima,04019,211820.0,113886.0,97934.0,185136.0,819.0,184317.0,26684.0,731.0,25953.0,193240.0,95330.0,97910.0,157910.0,62505.0,95405.0,39333.0,1699.0,1141.0,115737.0
2023,Year,County,AZ,Arizona,Pinal,04021,73394.0,42809.0,30585.0,63117.0,387.0,62730.0,10277.0,425.0,9852.0,68422.0,37843.0,30579.0,55280.0,26218.0,29062.0,11791.0,769.0,493.0,42227.0
2023,Year,County,AZ,Arizona,Santa Cruz,04023,9079.0,4365.0,4714.0,8283.0,51.0,8231.0,797.0,51.0,746.0,8020.0,3308.0,4712.0,7027.0,2376.0,4651.0,3363.0,149.0,82.0,3433.0
