YEAR,MONTH,BENE_GEO_LVL,BENE_STATE_ABRVTN,BENE_STATE_DESC,BENE_COUNTY_DESC,BENE_FIPS_CD,TOT_BENES,ORGNL_MDCR_BENES,MA_AND_OTH_BENES,AGED_TOT_BENES,AGED_ESRD_BENES,AGED_NO_ESRD_BENES,DSBLD_TOT_BENES,DSBLD_ESRD_AND_ESRD_ONLY_BENES,DSBLD_NO_ESRD_BENES,A_B_TOT_BENES,A_B_ORGNL_MDCR_BENES,A_B_MA_AND_OTH_BENES,PRSCRPTN_DRUG_TOT_BENES,PRSCRPTN_DRUG_PDP_BENES,PRSCRPTN_DRUG_MAPD_BENES,PRSCRPTN_DRUG_DEEMED_ELIGIBLE_FULL_LIS_BENES,PRSCRPTN_DRUG_FULL_LIS_BENES,PRSCRPTN_DRUG_PARTIAL_LIS_BENES,PRSCRPTN_DRUG_NO_LIS_BENES
2023,Year,County,FL,Florida,Calhoun,12013,2770.0,1911.0,859.0,2239.0,*,*,531.0,*,*,2647.0,1789.0,858.0,1977.0,1138.0,839.0,820.0,71.0,27.0,1060.0
2023,Year,County,FL,Florida,Charlotte,12015,64530.0,42743.0,21787.0,57920.0,172.0,57748.0,6610.0,85.0,6525.0,61863.0,40094.0,21769.0,48559.0,29697.0,18862.0,6190.0,643.0,328.0,41397.0
2023,Year,County,FL,Florida,Citrus,12023,55629.0,35856.0,19773.0,48381.0,144.0,48237.0,7249.0,86.0,7163.0,53289.0,33527.0,19762.0,40825.0,22963.0,17862.0,7269.0,789.0,448.0,32320.0
2023,Year,County,FL,Florida,Clay,12019,39048.0,28632.0,10416.0,33485.0,140.0,33345.0,5563.0,124.0,5439.0,36464.0,26052.0,10412.0,22656.0,12884.0,9772.0,4883.0,545.0,231.0,16997.0
2023,Year,County,FL,Florida,Collier,12021,93319.0,72011.0,21308.0,88256.0,277.0,87980.0,5063.0,155.0,4908.0,88461.0,67173.0,21288.0,69910.0,52080.0,17830.0,7297.0,699.0,270.0,61644.0
2023,Year,County,FL,Florida,Columbia,12023,14952.0,11043.0,3909.0,12004.0,78.0,11926.0,2948.0,66.0,2882.0,13678.0,9770.0,3908.0,9636.0,5947.0,3689.0,3526.0,274.0,121.0,5715.0
2023,Year,County,FL,Florida,DeSoto,12027,6898.0,4936.0,1962.0,5737.0,44.0,5692.0,1161.0,34.0,1128.0,6567.0,4607.0,1960.0,4991.0,3248.0,1743.0,1531.0,122.0,76.0,3261.0
2023,Year,County,FL,Florida,Dixie,12029,4006.0,2894.0,1111.0,3165.0,15.0,3150.0,841.0,*,*,3731.0,2619.0,1111.0,2746.0,1706.0,1040.0,1132.0,99.0,61.0,1455.0
2023,Year,County,FL,Florida,Duval,12031,153786.0,98983.0,54803.0,126569.0,1004.0,125565.0,27217.0,1163.0,26054.0,142089.0,87296.0,54792.0,106207.0,53374.0,52834.0,33807.0,2659.0,1230.0,68511.0
2023,Year,County,FL,Florida,Escambia,12033,66717.0,46260.0,20456.0,54300.0,353.0,53947.0,12416.0,359.0,12058.0,62573.0,42124.0,20449.0,40281.0,20690.0,19591.0,13150.0,1112.0,452.0,25567.0
2023,Year,County,FL,Florida,Flagler,12035,34639.0,20168.0,14472.0,30949.0,118.0,30832.0,3690.0,68.0,3622.0,33022.0,18555.0,14467.0,25960.0,12835.0,13125.0,3331.0,386.0,174.0,22069.0
2023,Year,County,FL,Florida,Franklin,12037,2816.0,1966.0,851.0,2488.0,*,*,328.0,*,*,2660.0,1810.0,851.0,1992.0,1187.0,805.0,505.0,51.0,23.0,1414.0
2023,Year,County,FL,Florida,Gadsden,12039,9777.0,4661.0,5116.0,7680.0,48.0,7632.0,2097.0,70.0,2027.0,8984.0,3868.0,5116.0,7406.0,2334.0,5072.0,2563.0,286.0,79.0,4478.0
2023,Year,County,FL,Florida,Gilchrist,12041,3792.0,2841.0,951.0,3142.0,12.0,3130.0,650.0,*,*,3527.0,2577.0,950.0,2459.0,1580.0,879.0,759.0,80.0,34.0,1586.0
2023,Year,County,FL,Florida,Glades,12043,2436.0,1629.0,807.0,2093.0,*,*,343.0,*,*,2303.0,1497.0,807.0,1732.0,994.0,738.0,440.0,34.0,16.0,1242.0
2023,Year,County,FL,Florida,Gulf,12045,3675.0,2876.0,800.0,3118.0,13.0,3104.0,558.0,14.0,544.0,3510.0,2711.0,800.0,2506.0,1741.0,766.0,691.0,57.0,32.0,1727.0
2023,Year,County,FL,Florida,Hamilton,12047,2804.0,2138.0,666.0,2231.0,*,*,573.0,19.0,554.0,2625.0,1959.0,666.0,1992.0,1354.0,638.0,804.0,57.0,27.0,1104.0
2023,Year,County,FL,Florida,Hardee,12049,4346.0,3071.0,1276.0,3585.0,30.0,3555.0,761.0,28.0,733.0,4129.0,2853.0,1276.0,3311.0,2115.0,1196.0,1278.0,112.0,44.0,1877.0
2023,Year,County,FL,Florida,Hendry,12051,5524.0,3953.0,1571.0,4556.0,31.0,4524.0,968.0,41.0,928.0,5170.0,3599.0,1571.0,4082.0,2589.0,1493.0,1786.0,125.0,49.0,2122.0
2023,Year,County,FL,Florida,Hernando,12053,57252.0,26855.0,30397.0,48037.0,101.0,47936.0,9215.0,115.0,9100.0,54849.0,24462.0,30388.0,45080.0,16426.0,28654.0,8124.0,880.0,467.0,35609.0
2023,Year,County,FL,Florida,Highlands,12055,32098.0,21424.0,10674.0,28290.0,142.0,28147.0,3808.0,98.0,3710.0,30822.0,20156.0,10666.0,23577.0,14313.0,9264.0,5079.0,452.0,253.0,17793.0
2023,Year,County,FL,Florida,Hillsborough,12057,221810.0,115571.0,106239.0,184823.0,968.0,183856.0,36986.0,1073.0,35913.0,205186.0,98980.0,106206.0,166922.0,65809.0,101114.0,50082.0,3338.0,1481.0,112020.0
2023,Year,County,FL,Florida,Holmes,12059,4684.0,3665.0,1020.0,3718.0,*,*,967.0,20.0,947.0,4480.0,3460.0,1020.0,3049.0,2074.0,975.0,1253.0,126.0,60.0,1611.0
2023,Year,County,FL,Florida,Indian River,12061,48674.0,36261.0,12413.0,43976.0,194.0,43782.0,4699.0,89.0,4610.0,46371.0,33962.0,12409.0,35495.0,24522.0,10973.0,5130.0,451.0,255.0,29659.0
2023,Year,County,FL,Florida,Jackson,12063,11093.0,8620.0,2473.0,8710.0,51.0,8659.0,2384.0,50.0,2334.0,10543.0,8071.0,2472.0,6968.0,4609.0,2358.0,2742.0,253.0,100.0,3873.0
2023,Year,County,FL,Florida,Jefferson,12065,3415.0,1828.0,1588.0,2918.0,15.0,2903.0,498.0,14.0,484.0,3138.0,1551.0,1586.0,2497.0,934.0,1563.0,731.0,63.0,24.0,1679.0
2023,Year,County,FL,Florida,Lafayette,12067,1070.0,850.0,220.0,871.0,*,*,199.0,*,*,1018.0,798.0,219.0,761.0,548.0,214.0,272.0,18.0,12.0,459.0
2023,Year,County,FL,Florida,Lake,12069,96351.0,61597.0,34754.0,85041.0,303.0,84738.0,11310.0,261.0,11049.0,91656.0,56927.0,34728.0,70666.0,39096.0,31570.0,12114.0,1238.0,602.0,56712.0
2023,Year,County,FL,Florida,Lee,12071,180410.0,121069.0,59341.0,162641.0,526.0,162115.0,17769.0,427.0,17342.0,170710.0,111424.0,59285.0,135976.0,83699.0,52277.0,19866.0,1803.0,894.0,113413.0
2023,Year,County,FL,Florida,Leon,12073,41571.0,22060.0,19511.0,36016.0,136.0,35880.0,5556.0,152.0,5404.0,36727.0,17222.0,19506.0,28432.0,9167.0,19265.0,6211.0,544.0,176.0,21500.0
2023,Year,County,FL,Florida,Levy,12075,11140.0,7802.0,3338.0,9246.0,31.0,9215.0,1893.0,33.0,1861.0,10344.0,7006.0,3338.0,7700.0,4603.0,3098.0,2459.0,276.0,143.0,4822.0
2023,Year,County,FL,Florida,Liberty,12077,1331.0,788.0,542.0,1007.0,*,*,324.0,*,*,1254.0,712.0,542.0,955.0,419.0,536.0,342.0,55.0,24.0,534.0
2023,Year,County,FL,Florida,Madison,12079,4163.0,3007.0,1156.0,3361.0,29.0,3332.0,802.0,18.0,784.0,3902.0,2748.0,1154.0,3015.0,1890.0,1125.0,1147.0,106.0,43.0,1719.0
2023,Year,County,FL,Florida,Manatee,12081,93725.0,60743.0,32982.0,84439.0,320.0,84119.0,9286.0,224.0,9062.0,88245.0,55290.0,32955.0,70110.0,40336.0,29774.0,10142.0,873.0,511.0,58584.0
2023,Year,County,FL,Florida,Marion,12083,108704.0,62428.0,46276.0,94424.0,342.0,94083.0,14279.0,275.0,14005.0,103657.0,57401.0,46256.0,81783.0,38739.0,43044.0,16173.0,1714.0,860.0,63037.0
2023,Year,County,FL,Florida,Martin,12085,43789.0,31815.0,11974.0,40510.0,105.0,40404.0,3279.0,58.0,3222.0,41405.0,29438.0,11967.0,32085.0,21419.0,10666.0,3494.0,348.0,203.0,28040.0
2023,Year,County,FL,Florida,Miami-Dade,12086,448247.0,154817.0,293431.0,402957.0,2644.0,400313.0,45290.0,2037.0,43253.0,422559.0,129185.0,293374.0,394765.0,102298.0,292467.0,204915.0,6914.0,2372.0,180564.0
2023,Year,County,FL,Florida,Monroe,12087,16446.0,14521.0,1925.0,14946.0,40.0,14906.0,1500.0,29.0,1471.0,15113.0,13193.0,1920.0,10471.0,8840.0,1631.0,2082.0,180.0,58.0,8151.0
2023,Year,County,FL,Florida,Nassau,12089,19754.0,14227.0,5527.0,17351.0,56.0,17294.0,2403.0,41.0,2362.0,18544.0,13021.0,5523.0,13806.0,8607.0,5199.0,2190.0,239.0,118.0,11259.0
2023,Year,County,FL,Florida,Okaloosa,12091,38297.0,31845.0,6452.0,32907.0,211.0,32696.0,5390.0,153.0,5237.0,36320.0,29872.0,6448.0,17536.0,11472.0,6064.0,4746.0,442.0,195.0,12153.0
2023,Year,County,FL,Florida,Okeechobee,12093,8132.0,5109.0,3024.0,6652.0,29.0,6623.0,1481.0,41.0,1440.0,7641.0,4617.0,3024.0,6015.0,3153.0,2861.0,1859.0,169.0,73.0,3914.0
2023,Year,County,FL,Florida,Orange,12095,176319.0,93035.0,83284.0,145565.0,966.0,144600.0,30754.0,1149.0,29604.0,161256.0,77984.0,83271.0,130685.0,49185.0,81499.0,45337.0,3674.0,1522.0,80152.0
2023,Year,County,FL,Florida,Osceola,12097,55954.0,23056.0,32897.0,43747.0,302.0,43445.0,12206.0,324.0,11882.0,51906.0,19014.0,32892.0,44138.0,12008.0,32130.0,16488.0,1437.0,574.0,25638.0
2023,Year,County,FL,Florida,Palm Beach,12099,310102.0,193650.0,116451.0,285148.0,1357.0,283791.0,24953.0,1020.0,23933.0,290212.0,173776.0,116436.0,243305.0,131975.0,111330.0,41772.0,3316.0,1339.0,196877.0
2023,Year,County,FL,Florida,Pasco,12101,125755.0,58278.0,67477.0,105018.0,381.0,104637.0,20737.0,310.0,20428.0,118754.0,51296.0,67458.0,98794.0,34847.0,63947.0,21596.0,1801.0,987.0,74411.0
2023,Year,County,FL,Florida,Pinellas,12103,235427.0,124734.0,110693.0,203105.0,890.0,202215.0,32322.0,755.0,31567.0,218979.0,108334.0,110646.0,180227.0,74451.0,105776.0,40312.0,2770.0,1487.0,135657.0
2023,Year,County,FL,Florida,Polk,12105,146779.0,73833.0,72946.0,122265.0,550.0,121715.0,24513.0,618.0,23896.0,138322.0,65413.0,72909.0,114038.0,44685.0,69353.0,29412.0,2570.0,1289.0,80767.0
2023,Year,County,FL,Florida,Putnam,12107,18754.0,12732.0,6022.0,15177.0,81.0,15096.0,3576.0,81.0,3496.0,17604.0,11584.0,6020.0,13444.0,7673.0,5771.0,4556.0,427.0,194.0,8267.0
2023,Year,County,FL,Florida,Santa Rosa,12113,32468.0,22857.0,9611.0,27048.0,131.0,26918.0,5420.0,78.0,5343.0,30527.0,20922.0,9605.0,19142.0,10035.0,9106.0,4474.0,480.0,194.0,13994.0
2023,Year,County,FL,Florida,Sarasota,12115,134739.0,97643.0,37097.0,124764.0,375.0,124389.0,9976.0,177.0,9798.0,128255.0,91213.0,37043.0,100756.0,68817.0,31939.0,11247.0,1013.0,523.0,87974.0
2023,Year,County,FL,Florida,Seminole,12117,76064.0,44756.0,31309.0,66200.0,318.0,65882.0,9865.0,289.0,9575.0,69955.0,38653.0,31302.0,55298.0,24986.0,30312.0,11860.0,1250.0,561.0,41626.0
2023,Year,County,FL,Florida,St. Johns,12109,50092.0,37197.0,12895.0,45431.0,172.0,45259.0,4661.0,103.0,4558.0,46642.0,33758.0,12884.0,33888.0,22197.0,11691.0,4402.0,426.0,174.0,28886.0
2023,Year,County,FL,Florida,St. Lucie,12111,73820.0,45204.0,28617.0,63379.0,309.0,63070.0,10441.0,304.0,10138.0,69524.0,40917.0,28607.0,55437.0,28987.0,26450.0,11587.0,1016.0,466.0,42368.0
2023,Year,County,FL,Florida,Sumter,12119,68315.0,41660.0,26655.0,65129.0,133.0,64996.0,3186.0,54.0,3132.0,66576.0,39950.0,26626.0,52623.0,29284.0,23339.0,3027.0,330.0,156.0,49110.0
2023,Year,County,FL,Florida,Suwannee,12121,10825.0,8190.0,2634.0,8932.0,39.0,8894.0,1892.0,33.0,1860.0,10093.0,7459.0,2633.0,7407.0,4927.0,2481.0,2488.0,214.0,102.0,4604.0
2023,Year,County,FL,Florida,Taylor,12123,4780.0,3633.0,1147.0,3930.0,17.0,3913.0,851.0,*,*,4464.0,3316.0,1147.0,3186.0,2097.0,1089.0,1052.0,101.0,44.0,1988.0
2023,Year,County,FL,Florida,Union,12125,2058.0,1572.0,486.0,1600.0,14.0,1586.0,458.0,*,*,1896.0,1410.0,486.0,1263.0,789.0,474.0,502.0,40.0,25.0,696.0
2023,Year,County,FL,Florida,Volusia,12127,140202.0,72887.0,67315.0,121312.0,484.0,120828.0,18890.0,423.0,18467.0,132448.0,65158.0,67290.0,107211.0,43585.0,63626.0,21785.0,1886.0,946.0,82595.0
2023,Year,County,FL,Florida,Wakulla,12129,5670.0,2824.0,2846.0,4780.0,15.0,4765.0,890.0,13.0,877.0,5109.0,2263.0,2845.0,4060.0,1270.0,2790.0,849.0,94.0,52.0,3065.0
2023,Year,County,FL,Florida,Walton,12131,13966.0,10451.0,3515.0,12004.0,47.0,11957.0,1962.0,41.0,1920.0,13126.0,9613.0,3513.0,8916.0,5638.0,3277.0,1910.0,214.0,93.0,6697.0
2023,Year,County,FL,Florida,Washington,12133,5374.0,4177.0,1197.0,4212.0,25.0,4187.0,1162.0,25.0,1137.0,5168.0,3972.0,1196.0,3558.0,2438.0,1120.0,1385.0,133.0,45.0,1995.0
2023,Year,County,FL,Florida,Unknown,12999,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2023,Year,State,GA,Georgia,Total,13,1624056.0,1051459.0,572597.0,1340409.0,10204.0,1330206.0,283647.0,12391.0,271256.0,1491383.0,919605.0,571778.0,1176157.0,627634.0,548524.0,326988.0,48015.0,14674.0,786481.0
2023,Year,County,GA,Georgia,Appling,13001,3696.0,2561.0,1135.0,2992.0,22.0,2970.0,704.0,22.0,682.0,3486.0,2352.0,1134.0,2759.0,1654.0,1106.0,1008.0,132.0,48.0,1572.0
2023,Year,County,GA,Georgia,Atkinson,13003,1351.0,924.0,427.0,1033.0,11.0,1022.0,318.0,*,*,1263.0,836.0,427.0,1031.0,611.0,420.0,442.0,*,*,518.0
2023,Year,County,GA,Georgia,Bacon,13005,2126.0,1460.0,666.0,1632.0,12.0,1620.0,494.0,15.0,479.0,2028.0,1366.0,662.0,1660.0,998.0,662.0,594.0,91.0,31.0,944.0
2023,Year,County,GA,Georgia,Baker,13007,658.0,441.0,217.0,526.0,*,*,132.0,*,*,619.0,402.0,217.0,510.0,295.0,214.0,242.0,*,*,235.0
2023,Year,County,GA,Georgia,Baldwin,13009,8401.0,4732.0,3669.0,6421.0,60.0,6360.0,1981.0,92.0,1889.0,7810.0,4142.0,3668.0,6335.0,2752.0,3583.0,1705.0,254.0,80.0,4296.0
2023,Year,County,GA,Georgia,Banks,13011,3630.0,2380.0,1250.0,2917.0,12.0,2905.0,713.0,13.0,700.0,3411.0,2161.0,1250.0,2748.0,1616.0,1132.0,860.0,102.0,37.0,1749.0
2023,Year,County,GA,Georgia,Barrow,13013,11748.0,7336.0,4412.0,9368.0,52.0,9316.0,2379.0,70.0,2310.0,10856.0,6446.0,4410.0,8871.0,4663.0,4208.0,2404.0,393.0,145.0,5929.0
2023,Year,County,GA,Georgia,Bartow,13015,17641.0,11745.0,5896.0,14067.0,101.0,13966.0,3574.0,113.0,3461.0,16537.0,10641.0,5895.0,13076.0,7408.0,5668.0,3455.0,603.0,197.0,8821.0
2023,Year,County,GA,Georgia,Ben Hill,13017,3638.0,2431.0,1207.0,2764.0,25.0,2739.0,874.0,28.0,846.0,3466.0,2260.0,1207.0,2815.0,1655.0,1160.0,1264.0,145.0,47.0,1359.0
2023,Year,County,GA,Georgia,Berrien,13019,3733.0,2609.0,1125.0,2906.0,21.0,2885.0,828.0,20.0,808.0,3523.0,2400.0,1123.0,2731.0,1638.0,1093.0,1149.0,117.0,60.0,1406.0
2023,Year,County,GA,Georgia,Bibb,13021,30028.0,18852.0,11177.0,23281.0,316.0,22964.0,6748.0,352.0,6396.0,27548.0,16373.0,11174.0,21457.0,10828.0,10629.0,8045.0,1010.0,272.0,12130.0
2023,Year,County,GA,Georgia,Bleckley,13023,2499.0,1889.0,610.0,1997.0,17.0,1980.0,502.0,14.0,489.0,2352.0,1742.0,610.0,1500.0,914.0,587.0,555.0,80.0,23.0,842.0
2023,Year,County,GA,Georgia,Brantley,13025,3289.0,2387.0,902.0,2453.0,14.0,2439.0,836.0,15.0,821.0,3124.0,2226.0,899.0,2377.0,1504.0,873.0,839.0,120.0,48.0,1370.0
2023,Year,County,GA,Georgia,Brooks,13027,3452.0,2432.0,1020.0,2759.0,24.0,2735.0,693.0,32.0,662.0,3241.0,2224.0,1018.0,2540.0,1543.0,997.0,1144.0,130.0,39.0,1227.0
2023,Year,County,GA,Georgia,Bryan,13029,5135.0,3329.0,1806.0,4285.0,15.0,4270.0,850.0,18.0,833.0,4720.0,2917.0,1803.0,3389.0,1633.0,1755.0,769.0,138.0,56.0,2426.0
2023,Year,County,GA,Georgia,Bulloch,13031,9749.0,6886.0,2863.0,7912.0,54.0,7858.0,1837.0,61.0,1776.0,9094.0,6238.0,2856.0,7177.0,4436.0,2741.0,2216.0,297.0,90.0,4574.0
2023,Year,County,GA,Georgia,Burke,13033,4397.0,2641.0,1756.0,3421.0,46.0,3375.0,976.0,52.0,924.0,4081.0,2326.0,1755.0,3264.0,1537.0,1726.0,1334.0,181.0,53.0,1696.0
2023,Year,County,GA,Georgia,Butts,13035,4583.0,2702.0,1881.0,3630.0,30.0,3601.0,953.0,21.0,932.0,4284.0,2403.0,1881.0,3467.0,1660.0,1807.0,1081.0,145.0,50.0,2192.0
2023,Year,County,GA,Georgia,Calhoun,13037,1182.0,766.0,416.0,933.0,15.0,918.0,249.0,23.0,226.0,1114.0,698.0,416.0,925.0,515.0,410.0,450.0,*,*,418.0
2023,Year,County,GA,Georgia,Camden,13039,7986.0,6097.0,1889.0,6537.0,49.0,6488.0,1450.0,47.0,1402.0,7410.0,5524.0,1886.0,4737.0,2977.0,1759.0,1172.0,192.0,76.0,3298.0
2023,Year,County,GA,Georgia,Candler,13043,2216.0,1471.0,745.0,1744.0,12.0,1732.0,472.0,*,*,2062.0,1316.0,745.0,1727.0,1002.0,726.0,717.0,88.0,21.0,901.0
2023,Year,County,GA,Georgia,Carroll,13045,19882.0,12878.0,7004.0,15725.0,87.0,15638.0,4157.0,113.0,4044.0,18678.0,11677.0,7001.0,15021.0,8373.0,6649.0,4209.0,713.0,218.0,9881.0
2023,Year,County,GA,Georgia,Catoosa,13047,12967.0,9223.0,3744.0,10713.0,37.0,10676.0,2254.0,36.0,2218.0,12202.0,8459.0,3743.0,9862.0,6278.0,3585.0,2166.0,463.0,173.0,7060.0
2023,Year,County,GA,Georgia,Charlton,13049,2053.0,1519.0,534.0,1562.0,15.0,1547.0,491.0,13.0,479.0,1925.0,1392.0,533.0,1472.0,957.0,515.0,575.0,75.0,25.0,796.0
2023,Year,County,GA,Georgia,Chatham,13051,47408.0,29508.0,17900.0,40376.0,327.0,40049.0,7032.0,366.0,6666.0,43776.0,25883.0,17893.0,33685.0,16418.0,17267.0,8453.0,1283.0,341.0,23609.0
2023,Year,County,GA,Georgia,Chattahoochee,13053,580.0,373.0,207.0,422.0,*,*,158.0,*,*,545.0,338.0,207.0,352.0,148.0,205.0,150.0,*,*,177.0
2023,Year,County,GA,Georgia,Chattooga,13055,5568.0,3582.0,1987.0,4140.0,31.0,4109.0,1428.0,21.0,1407.0,5336.0,3349.0,1987.0,4388.0,2432.0,1957.0,1588.0,247.0,87.0,2467.0
2023,Year,County,GA,Georgia,Cherokee,13057,36730.0,23744.0,12986.0,33075.0,134.0,32941.0,3656.0,144.0,3512.0,33779.0,20801.0,12978.0,26853.0,14761.0,12092.0,2945.0,615.0,216.0,23077.0
2023,Year,County,GA,Georgia,Clarke,13059,16191.0,10856.0,5335.0,12953.0,90.0,12864.0,3237.0,128.0,3109.0,14923.0,9594.0,5329.0,12386.0,7198.0,5188.0,3671.0,432.0,140.0,8142.0
2023,Year,County,GA,Georgia,Clay,13061,756.0,477.0,278.0,631.0,*,*,125.0,*,*,714.0,439.0,274.0,584.0,320.0,265.0,252.0,20.0,12.0,301.0
2023,Year,County,GA,Georgia,Clayton,13063,33549.0,18079.0,15470.0,24781.0,322.0,24459.0,8768.0,575.0,8193.0,29945.0,14511.0,15434.0,24615.0,9475.0,15140.0,9412.0,1403.0,369.0,13431.0
2023,Year,County,GA,Georgia,Clinch,13065,1426.0,991.0,436.0,1034.0,*,*,392.0,*,*,1345.0,910.0,436.0,1100.0,671.0,430.0,501.0,69.0,17.0,514.0
2023,Year,County,GA,Georgia,Cobb,13067,96954.0,63551.0,33403.0,86139.0,469.0,85670.0,10815.0,618.0,10197.0,87067.0,53695.0,33372.0,69943.0,38233.0,31711.0,10784.0,1899.0,547.0,56714.0
2023,Year,County,GA,Georgia,Coffee,13069,6918.0,4742.0,2176.0,5189.0,53.0,5136.0,1730.0,64.0,1666.0,6529.0,4353.0,2176.0,5320.0,3200.0,2120.0,2112.0,332.0,89.0,2786.0
2023,Year,County,GA,Georgia,Colquitt,13071,8669.0,6011.0,2658.0,6734.0,56.0,6678.0,1935.0,69.0,1866.0,8210.0,5555.0,2655.0,6501.0,3930.0,2571.0,2640.0,305.0,103.0,3453.0
2023,Year,County,GA,Georgia,Columbia,13073,21187.0,14996.0,6190.0,18333.0,97.0,18236.0,2854.0,105.0,2748.0,19348.0,13160.0,6188.0,12549.0,6615.0,5935.0,2161.0,347.0,106.0,9936.0
2023,Year,County,GA,Georgia,Cook,13075,3395.0,2375.0,1020.0,2678.0,17.0,2661.0,717.0,36.0,681.0,3197.0,2179.0,1018.0,2517.0,1513.0,1004.0,1031.0,128.0,34.0,1324.0
2023,Year,County,GA,Georgia,Coweta,13077,21571.0,13815.0,7756.0,18362.0,116.0,18246.0,3209.0,115.0,3094.0,19804.0,12059.0,7745.0,15457.0,8013.0,7444.0,2882.0,528.0,163.0,11884.0
2023,Year,County,GA,Georgia,Crawford,13079,2533.0,1566.0,966.0,1992.0,13.0,1979.0,541.0,26.0,515.0,2381.0,1415.0,966.0,1788.0,883.0,906.0,584.0,98.0,28.0,1078.0
2023,Year,County,GA,Georgia,Crisp,13081,4343.0,2809.0,1534.0,3468.0,42.0,3426.0,875.0,53.0,823.0,4081.0,2548.0,1534.0,3339.0,1865.0,1474.0,1390.0,149.0,46.0,1755.0
2023,Year,County,GA,Georgia,Dade,13083,3493.0,2459.0,1034.0,2831.0,15.0,2817.0,662.0,*,*,3300.0,2266.0,1034.0,2657.0,1682.0,975.0,720.0,141.0,60.0,1736.0
2023,Year,County,GA,Georgia,Dawson,13085,4626.0,3200.0,1427.0,4031.0,19.0,4013.0,595.0,14.0,581.0,4310.0,2886.0,1425.0,3501.0,2195.0,1307.0,589.0,109.0,33.0,2771.0
2023,Year,County,GA,Georgia,DeKalb,13089,97995.0,55373.0,42622.0,81215.0,845.0,80370.0,16780.0,1110.0,15670.0,86122.0,43599.0,42524.0,72504.0,31332.0,41172.0,20594.0,3055.0,837.0,48018.0
2023,Year,County,GA,Georgia,Decatur,13087,5564.0,3936.0,1628.0,4322.0,41.0,4281.0,1242.0,48.0,1195.0,5253.0,3633.0,1621.0,4134.0,2576.0,1558.0,1653.0,175.0,66.0,2240.0
2023,Year,County,GA,Georgia,Dodge,13091,4044.0,2881.0,1163.0,3093.0,25.0,3069.0,950.0,35.0,916.0,3825.0,2662.0,1163.0,2857.0,1738.0,1118.0,1172.0,190.0,41.0,1453.0
2023,Year,County,GA,Georgia,Dooly,13093,2262.0,1489.0,772.0,1798.0,21.0,1777.0,463.0,26.0,438.0,2092.0,1321.0,770.0,1649.0,893.0,757.0,731.0,71.0,20.0,827.0
2023,Year,County,GA,Georgia,Dougherty,13095,17008.0,11151.0,5857.0,13419.0,179.0,13240.0,3588.0,213.0,3375.0,15806.0,9952.0,5854.0,12290.0,6608.0,5682.0,5117.0,560.0,168.0,6445.0
2023,Year,County,GA,Georgia,Douglas,13097,19346.0,11842.0,7503.0,15473.0,131.0,15342.0,3873.0,222.0,3651.0,17672.0,10175.0,7497.0,13984.0,6826.0,7158.0,3438.0,593.0,174.0,9779.0
2023,Year,County,GA,Georgia,Early,13099,2344.0,1525.0,820.0,1896.0,15.0,1881.0,448.0,20.0,428.0,2189.0,1371.0,819.0,1860.0,1057.0,803.0,776.0,76.0,25.0,984.0
